spec_id,weight
www.alibaba.com//36829,
www.alibaba.com//35706,
www.alibaba.com//30011,600.0
www.alibaba.com//35213,1000.0
www.alibaba.com//29230,670.0
www.alibaba.com//24052,
www.alibaba.com//23797,500.0
www.alibaba.com//22885,
www.alibaba.com//28972,
www.alibaba.com//35643,600.0
www.alibaba.com//26595,1200.0
www.alibaba.com//28421,500.0
www.alibaba.com//25643,
www.alibaba.com//24951,1200.0
www.alibaba.com//36595,
www.alibaba.com//34052,10.0
www.alibaba.com//27384,300.0
www.alibaba.com//25497,
www.alibaba.com//36741,
www.alibaba.com//5532,
www.alibaba.com//23810,500.0
www.alibaba.com//22702,
www.alibaba.com//33113,
www.alibaba.com//5498,
www.alibaba.com//27500,
www.alibaba.com//23543,
www.alibaba.com//24286,700.0
www.alibaba.com//37150,
www.alibaba.com//35497,
www.alibaba.com//27853,400.0
www.alibaba.com//23113,
www.alibaba.com//33810,500.0
www.alibaba.com//26311,1200.0
www.alibaba.com//27916,2100.0
www.alibaba.com//24639,
www.alibaba.com//23406,2500.0
www.alibaba.com//35182,
www.alibaba.com//33955,
www.alibaba.com//24269,
www.alibaba.com//26254,
www.alibaba.com//25881,
www.alibaba.com//24793,
www.alibaba.com//37445,
www.alibaba.com//35478,
www.alibaba.com//30380,600.0
www.alibaba.com//27015,
www.alibaba.com//25028,
www.alibaba.com//34639,670.0
www.alibaba.com//29908,600.0
www.alibaba.com//34793,1200.0
www.alibaba.com//27445,980.0
www.alibaba.com//23955,700.0
www.alibaba.com//22647,1000.0
www.alibaba.com//34269,
www.alibaba.com//36254,
www.alibaba.com//24140,
www.alibaba.com//23685,
www.alibaba.com//22997,500.0
www.alibaba.com//30553,
www.alibaba.com//29288,670.0
www.alibaba.com//28860,
www.alibaba.com//35751,500.0
www.alibaba.com//26487,
www.alibaba.com//35301,1700.0
www.alibaba.com//25751,670.0
www.alibaba.com//28499,
www.alibaba.com//28163,1200.0
www.alibaba.com//25301,
www.alibaba.com//34510,
www.alibaba.com//28533,
www.alibaba.com//36038,
www.alibaba.com//33390,
www.alibaba.com//34455,1200.0
www.alibaba.com//27783,
www.alibaba.com//26891,500.0
www.alibaba.com//25244,
www.alibaba.com//22581,
www.alibaba.com//27279,670.0
www.alibaba.com//29637,
www.alibaba.com//34906,700.0
www.alibaba.com//35614,
www.alibaba.com//37629,
www.alibaba.com//37279,
www.alibaba.com//29267,
www.alibaba.com//22978,
www.alibaba.com//23390,
www.alibaba.com//26468,
www.alibaba.com//37783,
www.alibaba.com//28304,
www.alibaba.com//5493,
www.alibaba.com//29846,670.0
www.alibaba.com//7504,
www.alibaba.com//5539,
www.alibaba.com//28754,400.0
www.alibaba.com//37858,455.0
www.alibaba.com//25166,1200.0
www.alibaba.com//23118,700.0
www.alibaba.com//29515,
www.alibaba.com//35536,
www.alibaba.com//6745,1250.0
www.alibaba.com//24327,500.0
www.alibaba.com//35166,
www.alibaba.com//29145,
www.alibaba.com//25865,
www.alibaba.com//24777,1000.0
www.alibaba.com//24262,500.0
www.alibaba.com//29450,1330.0
www.alibaba.com//35023,670.0
www.alibaba.com//29000,1700.0
www.alibaba.com//34798,600.0
www.alibaba.com//25473,
www.alibaba.com//28241,3500.0
www.alibaba.com//34632,600.0
www.alibaba.com//29903,
www.alibaba.com//28611,400.0
www.alibaba.com//26526,
www.alibaba.com//30108,
www.alibaba.com//37337,1200.0
www.alibaba.com//22836,500.0
www.alibaba.com//26176,
www.alibaba.com//34848,
www.alibaba.com//29779,
www.alibaba.com//36875,
www.alibaba.com//37767,
www.alibaba.com//27337,
www.alibaba.com//32836,
www.alibaba.com//33724,
www.alibaba.com//27767,
www.alibaba.com//24848,
www.alibaba.com//26875,1500.0
www.alibaba.com//28492,
www.alibaba.com//36176,
www.alibaba.com//22565,
www.alibaba.com//36463,
www.alibaba.com//27788,600.0
www.alibaba.com//27272,670.0
www.alibaba.com//28187,
www.alibaba.com//36199,
www.alibaba.com//33661,500.0
www.alibaba.com//33231,1250.0
www.alibaba.com//37272,
www.alibaba.com//23661,600.0
www.alibaba.com//22973,670.0
www.alibaba.com//26463,1700.0
www.alibaba.com//29796,700.0
www.alibaba.com//37788,500.0
www.alibaba.com//28884,500.0
www.alibaba.com//36930,100.0
www.alibaba.com//26033,
www.alibaba.com//30333,
www.alibaba.com//24720,700.0
www.alibaba.com//29112,500.0
www.alibaba.com//25998,
www.alibaba.com//35561,
www.alibaba.com//30299,850.0
www.alibaba.com//25131,6750.0
www.alibaba.com//34720,
www.alibaba.com//29811,
www.alibaba.com//28703,755.0
www.alibaba.com//35832,600.0
www.alibaba.com//35998,
www.alibaba.com//25561,
www.alibaba.com//28353,
www.alibaba.com//34370,
www.alibaba.com//7416,
www.alibaba.com//34665,
www.alibaba.com//35977,600.0
www.alibaba.com//25074,
www.alibaba.com//27049,
www.alibaba.com//23909,1200.0
www.alibaba.com//5581,
www.alibaba.com//25424,
www.alibaba.com//35074,
www.alibaba.com//37049,670.0
www.alibaba.com//29057,890.0
www.alibaba.com//30276,
www.alibaba.com//25977,
www.alibaba.com//26658,1250.0
www.alibaba.com//6657,
www.alibaba.com//33909,
www.alibaba.com//24235,
www.alibaba.com//36121,
www.alibaba.com//26822,
www.alibaba.com//33323,
www.alibaba.com//33289,
www.alibaba.com//36571,
www.alibaba.com//26988,500.0
www.alibaba.com//32861,
www.alibaba.com//28095,
www.alibaba.com//33773,
www.alibaba.com//37360,
www.alibaba.com//23773,
www.alibaba.com//26571,288.0
www.alibaba.com//36988,
www.alibaba.com//29684,1200.0
www.alibaba.com//28996,
www.alibaba.com//24059,
www.alibaba.com//29391,
www.alibaba.com//36967,
www.alibaba.com//28979,1250.0
www.alibaba.com//37675,
www.alibaba.com//35648,
www.alibaba.com//24409,500.0
www.alibaba.com//37225,
www.alibaba.com//35218,
www.alibaba.com//23636,
www.alibaba.com//27675,500.0
www.alibaba.com//25648,1250.0
www.alibaba.com//28580,670.0
www.alibaba.com//27225,
www.alibaba.com//33636,700.0
www.alibaba.com//34409,
www.alibaba.com//36434,
www.alibaba.com//6968,
www.alibaba.com//34366,
www.alibaba.com//22748,
www.alibaba.com//37819,250.0
www.alibaba.com//35824,600.0
www.alibaba.com//5578,
www.alibaba.com//25127,100.0
www.alibaba.com//33509,
www.alibaba.com//23159,230.0
www.alibaba.com//24366,400.0
www.alibaba.com//32748,
www.alibaba.com//29104,500.0
www.alibaba.com//35127,
www.alibaba.com//23509,
www.alibaba.com//24736,500.0
www.alibaba.com//27819,500.0
www.alibaba.com//25824,
www.alibaba.com//24223,1200.0
www.alibaba.com//35432,
www.alibaba.com//29411,
www.alibaba.com//24673,
www.alibaba.com//29041,
www.alibaba.com//5597,
www.alibaba.com//28200,
www.alibaba.com//25062,
www.alibaba.com//34389,500.0
www.alibaba.com//35961,
www.alibaba.com//28650,
www.alibaba.com//34673,
www.alibaba.com//25598,
www.alibaba.com//30149,6750.0
www.alibaba.com//26567,
www.alibaba.com//22877,700.0
www.alibaba.com//29368,
www.alibaba.com//26137,
www.alibaba.com//37726,
www.alibaba.com//33765,
www.alibaba.com//28083,
www.alibaba.com//27376,
www.alibaba.com//28579,
www.alibaba.com//36567,44.0
www.alibaba.com//26834,670.0
www.alibaba.com//27726,
www.alibaba.com//28129,
www.alibaba.com//33620,6750.0
www.alibaba.com//27233,1250.0
www.alibaba.com//27399,
www.alibaba.com//36072,
www.alibaba.com//28596,500.0
www.alibaba.com//26971,670.0
www.alibaba.com//22932,480.0
www.alibaba.com//37233,
www.alibaba.com//26422,
www.alibaba.com//26588,
www.alibaba.com//36971,
www.alibaba.com//29387,
www.alibaba.com//37399,
www.alibaba.com//22898,
www.alibaba.com//26072,600.0
www.alibaba.com//25873,
www.alibaba.com//29153,
www.alibaba.com//35520,
www.alibaba.com//6753,1250.0
www.alibaba.com//29503,
www.alibaba.com//25170,800.0
www.alibaba.com//28742,
www.alibaba.com//29850,
www.alibaba.com//25520,700.0
www.alibaba.com//5485,
www.alibaba.com//34331,
www.alibaba.com//28607,1250.0
www.alibaba.com//29915,1200.0
www.alibaba.com//27008,3500.0
www.alibaba.com//34274,6750.0
www.alibaba.com//36249,700.0
www.alibaba.com//28257,500.0
www.alibaba.com//25465,500.0
www.alibaba.com//37008,700.0
www.alibaba.com//29446,
www.alibaba.com//26249,500.0
www.alibaba.com//26863,
www.alibaba.com//27771,
www.alibaba.com//27321,500.0
www.alibaba.com//37771,
www.alibaba.com//36863,3500.0
www.alibaba.com//23698,1000.0
www.alibaba.com//23732,500.0
www.alibaba.com//37321,670.0
www.alibaba.com//26530,
www.alibaba.com//23227,1250.0
www.alibaba.com//28938,
www.alibaba.com//37634,
www.alibaba.com//28892,
www.alibaba.com//26475,
www.alibaba.com//24448,
www.alibaba.com//22965,500.0
www.alibaba.com//23677,600.0
www.alibaba.com//35259,
www.alibaba.com//33227,1250.0
www.alibaba.com//26926,
www.alibaba.com//27634,
www.alibaba.com//32965,600.0
www.alibaba.com//28191,1300.0
www.alibaba.com//36475,670.0
www.alibaba.com//5606,
www.alibaba.com//34448,
www.alibaba.com//37970,3500.0
www.alibaba.com//36662,600.0
www.alibaba.com//36398,
www.alibaba.com//33460,500.0
www.alibaba.com//28386,
www.alibaba.com//27073,
www.alibaba.com//23899,
www.alibaba.com//22621,3500.0
www.alibaba.com//23933,
www.alibaba.com//36232,
www.alibaba.com//23460,50.0
www.alibaba.com//33899,
www.alibaba.com//37073,
www.alibaba.com//37589,1000.0
www.alibaba.com//29597,
www.alibaba.com//27970,500.0
www.alibaba.com//37423,
www.alibaba.com//33933,
www.alibaba.com//29128,600.0
www.alibaba.com//26377,370.0
www.alibaba.com//6728,1800.0
www.alibaba.com//37566,600.0
www.alibaba.com//29578,
www.alibaba.com//27136,1200.0
www.alibaba.com//28739,
www.alibaba.com//37835,
www.alibaba.com//35808,
www.alibaba.com//5554,600.0
www.alibaba.com//28693,
www.alibaba.com//22764,1000.0
www.alibaba.com//23876,
www.alibaba.com//36377,
www.alibaba.com//38040,
www.alibaba.com//30470,
www.alibaba.com//35388,370.0
www.alibaba.com//28943,
www.alibaba.com//35672,
www.alibaba.com//29651,
www.alibaba.com//24433,
www.alibaba.com//30020,1200.0
www.alibaba.com//29201,
www.alibaba.com//24960,
www.alibaba.com//25672,76.0
www.alibaba.com//34063,1250.0
www.alibaba.com//7210,
www.alibaba.com//28040,1250.0
www.alibaba.com//25388,
www.alibaba.com//28410,
www.alibaba.com//34433,5000.0
www.alibaba.com//28105,1600.0
www.alibaba.com//25737,
www.alibaba.com//34576,500.0
www.alibaba.com//25367,
www.alibaba.com//35737,
www.alibaba.com//36818,
www.alibaba.com//34825,
www.alibaba.com//24126,
www.alibaba.com//29344,
www.alibaba.com//35367,670.0
www.alibaba.com//24576,
www.alibaba.com//29190,400.0
www.alibaba.com//32676,
www.alibaba.com//26265,1000.0
www.alibaba.com//23067,
www.alibaba.com//37474,670.0
www.alibaba.com//35449,
www.alibaba.com//23437,
www.alibaba.com//35019,
www.alibaba.com//28781,
www.alibaba.com//29893,
www.alibaba.com//22676,
www.alibaba.com//27024,
www.alibaba.com//25019,
www.alibaba.com//37927,
www.alibaba.com//5446,
www.alibaba.com//34608,
www.alibaba.com//29939,
www.alibaba.com//36635,
www.alibaba.com//22733,600.0
www.alibaba.com//23821,
www.alibaba.com//36770,1700.0
www.alibaba.com//5503,
www.alibaba.com//33572,
www.alibaba.com//28294,
www.alibaba.com//27161,
www.alibaba.com//37531,
www.alibaba.com//32733,
www.alibaba.com//26320,500.0
www.alibaba.com//23572,1200.0
www.alibaba.com//26770,500.0
www.alibaba.com//27862,
www.alibaba.com//36459,
www.alibaba.com//34464,
www.alibaba.com//27248,
www.alibaba.com//36009,
www.alibaba.com//28017,700.0
www.alibaba.com//24937,
www.alibaba.com//25625,
www.alibaba.com//27618,
www.alibaba.com//29256,
www.alibaba.com//35275,
www.alibaba.com//22949,
www.alibaba.com//26459,670.0
www.alibaba.com//24464,
www.alibaba.com//30077,
www.alibaba.com//28914,6750.0
www.alibaba.com//37618,1000.0
www.alibaba.com//29606,
www.alibaba.com//34937,500.0
www.alibaba.com//38017,
www.alibaba.com//24034,
www.alibaba.com//29313,1400.0
www.alibaba.com//35330,107.0
www.alibaba.com//24171,
www.alibaba.com//28851,400.0
www.alibaba.com//35760,
www.alibaba.com//30098,
www.alibaba.com//34872,
www.alibaba.com//25330,
www.alibaba.com//34521,
www.alibaba.com//24872,
www.alibaba.com//5450,
www.alibaba.com//36623,
www.alibaba.com//37931,
www.alibaba.com//36273,700.0
www.alibaba.com//23972,
www.alibaba.com//29885,
www.alibaba.com//37032,
www.alibaba.com//27931,
www.alibaba.com//6786,
www.alibaba.com//26789,1400.0
www.alibaba.com//23071,6750.0
www.alibaba.com//26273,
www.alibaba.com//29186,350.0
www.alibaba.com//33972,
www.alibaba.com//26766,670.0
www.alibaba.com//29493,
www.alibaba.com//29169,
www.alibaba.com//26336,
www.alibaba.com//32725,
www.alibaba.com//33837,1250.0
www.alibaba.com//29539,2100.0
www.alibaba.com//37527,20.0
www.alibaba.com//23134,
www.alibaba.com//36766,500.0
www.alibaba.com//5515,90.0
www.alibaba.com//35849,
www.alibaba.com//28778,6750.0
www.alibaba.com//27527,
www.alibaba.com//23837,700.0
www.alibaba.com//22725,670.0
www.alibaba.com//30431,
www.alibaba.com//29610,
www.alibaba.com//34921,600.0
www.alibaba.com//28902,
www.alibaba.com//35799,
www.alibaba.com//24472,
www.alibaba.com//29240,
www.alibaba.com//28001,1200.0
www.alibaba.com//34188,
www.alibaba.com//25263,410.0
www.alibaba.com//33358,
www.alibaba.com//25776,1200.0
www.alibaba.com//26859,
www.alibaba.com//34537,670.0
www.alibaba.com//28514,
www.alibaba.com//25326,
www.alibaba.com//23358,600.0
www.alibaba.com//34864,
www.alibaba.com//29755,
www.alibaba.com//28847,500.0
www.alibaba.com//35776,1250.0
www.alibaba.com//24167,670.0
www.alibaba.com//23708,
www.alibaba.com//29305,3500.0
www.alibaba.com//30124,
www.alibaba.com//24219,
www.alibaba.com//27966,1200.0
www.alibaba.com//24649,1250.0
www.alibaba.com//35058,500.0
www.alibaba.com//37065,500.0
www.alibaba.com//27435,
www.alibaba.com//7590,
www.alibaba.com//36224,
www.alibaba.com//22637,1250.0
www.alibaba.com//25058,600.0
www.alibaba.com//27065,3500.0
www.alibaba.com//28390,670.0
www.alibaba.com//37966,
www.alibaba.com//36361,600.0
www.alibaba.com//22772,1200.0
www.alibaba.com//27570,500.0
www.alibaba.com//5542,
www.alibaba.com//37823,
www.alibaba.com//27120,
www.alibaba.com//37570,
www.alibaba.com//23163,
www.alibaba.com//29094,500.0
www.alibaba.com//33860,80.0
www.alibaba.com//37120,6750.0
www.alibaba.com//23533,
www.alibaba.com//27823,1200.0
www.alibaba.com//6694,650.0
www.alibaba.com//36418,600.0
www.alibaba.com//32908,
www.alibaba.com//28056,
www.alibaba.com//34075,850.0
www.alibaba.com//36048,1200.0
www.alibaba.com//22908,
www.alibaba.com//37209,500.0
www.alibaba.com//35234,
www.alibaba.com//30036,
www.alibaba.com//24425,
www.alibaba.com//26418,
www.alibaba.com//29647,
www.alibaba.com//35664,
www.alibaba.com//30466,
www.alibaba.com//24075,
www.alibaba.com//26048,
www.alibaba.com//34999,
www.alibaba.com//29352,
www.alibaba.com//34833,
www.alibaba.com//25371,
www.alibaba.com//24999,400.0
www.alibaba.com//28543,
www.alibaba.com//6801,
www.alibaba.com//25721,
www.alibaba.com//27291,7800.0
www.alibaba.com//22569,1200.0
www.alibaba.com//28164,670.0
www.alibaba.com//36480,
www.alibaba.com//33378,
www.alibaba.com//25756,1250.0
www.alibaba.com//26879,500.0
www.alibaba.com//34517,
www.alibaba.com//33728,
www.alibaba.com//25306,500.0
www.alibaba.com//26480,
www.alibaba.com//23378,
www.alibaba.com//35756,
www.alibaba.com//30554,
www.alibaba.com//37291,250.0
www.alibaba.com//23682,
www.alibaba.com//24147,
www.alibaba.com//22990,
www.alibaba.com//35306,400.0
www.alibaba.com//29325,
www.alibaba.com//30104,
www.alibaba.com//24517,
www.alibaba.com//30411,
www.alibaba.com//24002,
www.alibaba.com//34901,
www.alibaba.com//29630,
www.alibaba.com//36896,
www.alibaba.com//37784,
www.alibaba.com//28888,50.0
www.alibaba.com//30041,
www.alibaba.com//24452,1200.0
www.alibaba.com//23397,7800.0
www.alibaba.com//29260,700.0
www.alibaba.com//25613,
www.alibaba.com//24901,500.0
www.alibaba.com//28021,1250.0
www.alibaba.com//34002,
www.alibaba.com//36195,400.0
www.alibaba.com//26896,
www.alibaba.com//34452,670.0
www.alibaba.com//28471,1200.0
www.alibaba.com//27854,3500.0
www.alibaba.com//25869,
www.alibaba.com//26746,
www.alibaba.com//30368,6750.0
www.alibaba.com//35490,
www.alibaba.com//37157,
www.alibaba.com//29149,
www.alibaba.com//24281,
www.alibaba.com//33817,
www.alibaba.com//29519,6750.0
www.alibaba.com//37507,1250.0
www.alibaba.com//23114,
www.alibaba.com//27157,
www.alibaba.com//34281,
www.alibaba.com//33544,
www.alibaba.com//28758,
www.alibaba.com//25490,
www.alibaba.com//28308,1250.0
www.alibaba.com//23817,1250.0
www.alibaba.com//36603,1200.0
www.alibaba.com//5470,
www.alibaba.com//37911,1000.0
www.alibaba.com//27012,1250.0
www.alibaba.com//36253,
www.alibaba.com//23952,700.0
www.alibaba.com//25185,1250.0
www.alibaba.com//22640,
www.alibaba.com//34794,1200.0
www.alibaba.com//23401,3500.0
www.alibaba.com//30387,600.0
www.alibaba.com//37442,1400.0
www.alibaba.com//25886,
www.alibaba.com//24794,
www.alibaba.com//26253,
www.alibaba.com//33952,
www.alibaba.com//29688,
www.alibaba.com//37696,600.0
www.alibaba.com//30153,670.0
www.alibaba.com//24540,
www.alibaba.com//26087,
www.alibaba.com//35351,
www.alibaba.com//30503,
www.alibaba.com//24110,700.0
www.alibaba.com//28830,1000.0
www.alibaba.com//35701,
www.alibaba.com//28099,
www.alibaba.com//36087,
www.alibaba.com//27696,600.0
www.alibaba.com//33285,
www.alibaba.com//28133,1250.0
www.alibaba.com//34110,
www.alibaba.com//36438,
www.alibaba.com//28426,500.0
www.alibaba.com//25214,
www.alibaba.com//27229,
www.alibaba.com//27383,
www.alibaba.com//32882,
www.alibaba.com//28076,
www.alibaba.com//34055,500.0
www.alibaba.com//36592,
www.alibaba.com//25644,
www.alibaba.com//24956,670.0
www.alibaba.com//35214,
www.alibaba.com//29237,
www.alibaba.com//26438,
www.alibaba.com//24405,
www.alibaba.com//34956,
www.alibaba.com//35644,
www.alibaba.com//28975,
www.alibaba.com//22882,400.0
www.alibaba.com//23840,700.0
www.alibaba.com//22752,500.0
www.alibaba.com//27550,500.0
www.alibaba.com//35994,
www.alibaba.com//36711,
www.alibaba.com//5562,
www.alibaba.com//27100,500.0
www.alibaba.com//25994,1040.0
www.alibaba.com//23143,
www.alibaba.com//32752,700.0
www.alibaba.com//23513,1000.0
www.alibaba.com//27803,
www.alibaba.com//24239,600.0
www.alibaba.com//26204,
www.alibaba.com//35428,3500.0
www.alibaba.com//27946,1200.0
www.alibaba.com//24669,
www.alibaba.com//26654,
www.alibaba.com//24393,
www.alibaba.com//23456,
www.alibaba.com//27415,670.0
www.alibaba.com//33006,
www.alibaba.com//36204,
www.alibaba.com//27045,
www.alibaba.com//25078,
www.alibaba.com//34393,
www.alibaba.com//29958,290.0
www.alibaba.com//37946,
www.alibaba.com//34106,600.0
www.alibaba.com//28125,
www.alibaba.com//25717,1200.0
www.alibaba.com//33339,380.0
www.alibaba.com//28575,
www.alibaba.com//34556,
www.alibaba.com//33293,
www.alibaba.com//27680,
www.alibaba.com//33769,500.0
www.alibaba.com//28826,
www.alibaba.com//35717,600.0
www.alibaba.com//29734,500.0
www.alibaba.com//24106,1100.0
www.alibaba.com//30515,
www.alibaba.com//29364,3500.0
www.alibaba.com//35347,
www.alibaba.com//24556,
www.alibaba.com//23293,
www.alibaba.com//36992,
www.alibaba.com//37395,
www.alibaba.com//28963,
www.alibaba.com//30000,
www.alibaba.com//29221,
www.alibaba.com//24940,640.0
www.alibaba.com//25652,1200.0
www.alibaba.com//36584,500.0
www.alibaba.com//34043,700.0
www.alibaba.com//28060,1200.0
www.alibaba.com//27395,
www.alibaba.com//28430,1040.0
www.alibaba.com//30329,500.0
www.alibaba.com//26707,
www.alibaba.com//27815,
www.alibaba.com//29108,
www.alibaba.com//35081,
www.alibaba.com//24690,
www.alibaba.com//25982,
www.alibaba.com//29558,
www.alibaba.com//27116,700.0
www.alibaba.com//35828,
www.alibaba.com//36707,
www.alibaba.com//5574,
www.alibaba.com//25081,6750.0
www.alibaba.com//23856,1000.0
www.alibaba.com//36357,
www.alibaba.com//28349,850.0
www.alibaba.com//25594,1250.0
www.alibaba.com//37950,
www.alibaba.com//36642,
www.alibaba.com//33440,500.0
www.alibaba.com//27053,
www.alibaba.com//22601,500.0
www.alibaba.com//23913,
www.alibaba.com//36212,
www.alibaba.com//33010,
www.alibaba.com//24385,
www.alibaba.com//23440,500.0
www.alibaba.com//27950,1250.0
www.alibaba.com//37403,1400.0
www.alibaba.com//24501,
www.alibaba.com//30112,1000.0
www.alibaba.com//35310,
www.alibaba.com//22986,6750.0
www.alibaba.com//23694,
www.alibaba.com//24151,500.0
www.alibaba.com//37287,
www.alibaba.com//28871,1700.0
www.alibaba.com//29763,
www.alibaba.com//34852,1250.0
www.alibaba.com//26496,
www.alibaba.com//25310,670.0
www.alibaba.com//28522,
www.alibaba.com//34501,400.0
www.alibaba.com//24852,
www.alibaba.com//25740,
www.alibaba.com//28488,
www.alibaba.com//36496,
www.alibaba.com//34151,10.0
www.alibaba.com//32986,
www.alibaba.com//28172,
www.alibaba.com//27287,
www.alibaba.com//34444,
www.alibaba.com//36479,
www.alibaba.com//26880,600.0
www.alibaba.com//27792,700.0
www.alibaba.com//22590,
www.alibaba.com//27268,670.0
www.alibaba.com//32969,
www.alibaba.com//34014,500.0
www.alibaba.com//24917,
www.alibaba.com//37268,
www.alibaba.com//35255,
www.alibaba.com//22969,
www.alibaba.com//23381,
www.alibaba.com//26479,1000.0
www.alibaba.com//37792,7800.0
www.alibaba.com//36880,
www.alibaba.com//28934,
www.alibaba.com//37638,
www.alibaba.com//35605,
www.alibaba.com//38037,
www.alibaba.com//24014,1200.0
www.alibaba.com//26029,
www.alibaba.com//22713,
www.alibaba.com//23801,
www.alibaba.com//36300,600.0
www.alibaba.com//5489,
www.alibaba.com//25486,1200.0
www.alibaba.com//36750,500.0
www.alibaba.com//23102,500.0
www.alibaba.com//37511,
www.alibaba.com//24297,670.0
www.alibaba.com//23552,
www.alibaba.com//37141,670.0
www.alibaba.com//35486,
www.alibaba.com//27842,
www.alibaba.com//33944,
www.alibaba.com//26245,
www.alibaba.com//24278,
www.alibaba.com//23047,350.0
www.alibaba.com//24782,
www.alibaba.com//35469,500.0
www.alibaba.com//30391,1000.0
www.alibaba.com//37454,5000.0
www.alibaba.com//27907,670.0
www.alibaba.com//35039,670.0
www.alibaba.com//37004,
www.alibaba.com//35890,600.0
www.alibaba.com//33047,
www.alibaba.com//34782,
www.alibaba.com//27454,7000.0
www.alibaba.com//22656,500.0
www.alibaba.com//34278,
www.alibaba.com//25039,
www.alibaba.com//37907,
www.alibaba.com//36615,600.0
www.alibaba.com//34628,500.0
www.alibaba.com//5466,
www.alibaba.com//36402,
www.alibaba.com//27213,
www.alibaba.com//25384,
www.alibaba.com//33250,
www.alibaba.com//34595,500.0
www.alibaba.com//26951,
www.alibaba.com//27643,
www.alibaba.com//37213,670.0
www.alibaba.com//26402,
www.alibaba.com//24595,
www.alibaba.com//37643,1000.0
www.alibaba.com//36951,500.0
www.alibaba.com//35384,
www.alibaba.com//30169,
www.alibaba.com//35691,500.0
www.alibaba.com//34983,600.0
www.alibaba.com//26547,
www.alibaba.com//29348,
www.alibaba.com//37356,5000.0
www.alibaba.com//30539,500.0
www.alibaba.com//23315,
www.alibaba.com//37706,
www.alibaba.com//34829,700.0
www.alibaba.com//36814,600.0
www.alibaba.com//34080,1250.0
www.alibaba.com//32857,500.0
www.alibaba.com//27356,670.0
www.alibaba.com//24983,600.0
www.alibaba.com//25691,
www.alibaba.com//36547,
www.alibaba.com//24829,
www.alibaba.com//27706,
www.alibaba.com//36117,400.0
www.alibaba.com//28109,700.0
www.alibaba.com//35412,1200.0
www.alibaba.com//24653,
www.alibaba.com//23196,
www.alibaba.com//25941,1200.0
www.alibaba.com//30240,20.0
www.alibaba.com//33895,
www.alibaba.com//35042,
www.alibaba.com//26394,
www.alibaba.com//25412,
www.alibaba.com//34203,
www.alibaba.com//28220,600.0
www.alibaba.com//28670,1250.0
www.alibaba.com//34653,
www.alibaba.com//27585,
www.alibaba.com//33483,
www.alibaba.com//34346,
www.alibaba.com//27090,
www.alibaba.com//22768,3500.0
www.alibaba.com//25557,
www.alibaba.com//37993,
www.alibaba.com//36681,
www.alibaba.com//35804,
www.alibaba.com//28735,
www.alibaba.com//5558,
www.alibaba.com//25107,
www.alibaba.com//35557,
www.alibaba.com//6724,160.0
www.alibaba.com//29574,
www.alibaba.com//27993,120.0
www.alibaba.com//23483,
www.alibaba.com//24346,1700.0
www.alibaba.com//23529,107.0
www.alibaba.com//24716,1200.0
www.alibaba.com//25804,
www.alibaba.com//30305,700.0
www.alibaba.com//24038,
www.alibaba.com//26005,
www.alibaba.com//23207,
www.alibaba.com//28918,
www.alibaba.com//34891,670.0
www.alibaba.com//26455,
www.alibaba.com//23657,500.0
www.alibaba.com//37244,
www.alibaba.com//30581,500.0
www.alibaba.com//26906,1400.0
www.alibaba.com//25629,
www.alibaba.com//34038,
www.alibaba.com//36005,600.0
www.alibaba.com//34192,500.0
www.alibaba.com//33657,
www.alibaba.com//27244,500.0
www.alibaba.com//34468,
www.alibaba.com//25296,
www.alibaba.com//26843,
www.alibaba.com//36510,288.0
www.alibaba.com//32800,1200.0
www.alibaba.com//23342,
www.alibaba.com//24487,
www.alibaba.com//30094,600.0
www.alibaba.com//36843,
www.alibaba.com//35296,
www.alibaba.com//23712,
www.alibaba.com//37301,
www.alibaba.com//28627,300.0
www.alibaba.com//29935,670.0
www.alibaba.com//27028,670.0
www.alibaba.com//7027,
www.alibaba.com//34254,400.0
www.alibaba.com//28277,52.0
www.alibaba.com//27182,
www.alibaba.com//27478,600.0
www.alibaba.com//29036,
www.alibaba.com//35015,600.0
www.alibaba.com//24604,
www.alibaba.com//25916,132.0
www.alibaba.com//30217,700.0
www.alibaba.com//35445,500.0
www.alibaba.com//37478,
www.alibaba.com//26793,600.0
www.alibaba.com//23591,600.0
www.alibaba.com//26269,
www.alibaba.com//24254,
www.alibaba.com//33968,
www.alibaba.com//37182,500.0
www.alibaba.com//24741,80.0
www.alibaba.com//25853,
www.alibaba.com//37497,
www.alibaba.com//30352,
www.alibaba.com//29489,
www.alibaba.com//35150,
www.alibaba.com//26286,600.0
www.alibaba.com//35500,
www.alibaba.com//29523,6750.0
www.alibaba.com//22695,3500.0
www.alibaba.com//23987,
www.alibaba.com//36286,500.0
www.alibaba.com//28298,
www.alibaba.com//27497,
www.alibaba.com//34311,
www.alibaba.com//28332,
www.alibaba.com//36443,
www.alibaba.com//24887,
www.alibaba.com//34184,
www.alibaba.com//33641,
www.alibaba.com//36013,
www.alibaba.com//27602,
www.alibaba.com//26910,
www.alibaba.com//30597,
www.alibaba.com//23641,
www.alibaba.com//34887,500.0
www.alibaba.com//35795,1400.0
www.alibaba.com//36910,500.0
www.alibaba.com//37602,1250.0
www.alibaba.com//26506,
www.alibaba.com//29309,100.0
www.alibaba.com//22816,
www.alibaba.com//26156,670.0
www.alibaba.com//30578,1500.0
www.alibaba.com//35280,
